Timestamp,Sender Redacted,Recipients Redacted,Filters,SMS Message Type,Preview
XX/XX/2015  09:00:04,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:20,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:28,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:40,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:47,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:51,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:00:55,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:06,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:14,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:26,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:30,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:34,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:38,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:46,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:01:54,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:01,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:05,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:13,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:17,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:36,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:40,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:47,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:51,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:55,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:02:59,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:11,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:19,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:23,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:30,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:34,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:38,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:46,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:03:58,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:02,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:05,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:17,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:33,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:37,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:41,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:45,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:04:49,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:09,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:21,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:25,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:36,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:40,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:48,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:05:56,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:04,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:12,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:16,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:20,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:28,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:36,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:40,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:44,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:48,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:52,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:56,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:06:59,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:04,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:07,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:28,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:31,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:35,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:39,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:43,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:47,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
XX/XX/2015  09:07:51,1404XXXX794,24991XXXX869,Suspicious Filter V,MO,"[This is an auto message sent by REDACTED Anti-lost application.]
[Please DO NOT delete.]
Your friend's phone might be stolen and the SIM card has been[PH002]"
